batch_size,sm_clock,input_len,model_name,kv_cache_lens,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J
128,1230,256,Qwen/Qwen3-8B,268,1902083,46080,8.5185,360,224.03804878048783,1908.4681185365855
128,1230,256,Qwen/Qwen3-8B,269,1903600,46080,8.521,360,224.03226829268294,1908.9789581219516
128,1230,256,Qwen/Qwen3-8B,270,1903766,46080,8.5247,360,224.14178048780488,1910.74143612439
128,1230,256,Qwen/Qwen3-8B,271,1926834,46080,8.5272,360,224.2726585365853,1912.4178138731704
128,1230,256,Qwen/Qwen3-8B,272,1927238,46080,8.53,360,224.2453658536585,1912.8129707317069
128,1230,256,Qwen/Qwen3-8B,273,1927479,46080,8.5341,360,224.34478048780488,1914.5807911609757
128,1230,256,Qwen/Qwen3-8B,274,1928584,46080,8.5356,360,224.42904878048785,1915.6365887707323
128,1230,256,Qwen/Qwen3-8B,275,1929385,46080,8.5394,360,224.4641951219512,1916.7895478243902
128,1230,256,Qwen/Qwen3-8B,276,1929402,46080,8.5442,360,224.52192682926832,1918.3602472146345
128,1230,256,Qwen/Qwen3-8B,277,1930180,46080,8.5474,360,224.61539024390243,1919.8775865707314
128,1230,256,Qwen/Qwen3-8B,278,1908037,46080,8.5515,360,224.6619268292683,1921.1964672804882
128,1230,256,Qwen/Qwen3-8B,279,1907842,46080,8.5561,360,224.6997804878049,1922.5537918317077
128,1230,256,Qwen/Qwen3-8B,280,1930397,46080,8.5601,360,224.7432619047619,1923.8247962309524
128,1230,256,Qwen/Qwen3-8B,281,1931228,46080,8.5642,360,224.71419047619045,1924.4972700761903
128,1230,256,Qwen/Qwen3-8B,282,1909817,46080,8.5672,360,224.82578048780488,1926.127426595122
128,1230,256,Qwen/Qwen3-8B,283,1931798,46080,8.5719,360,224.81935714285714,1927.1290474928571
128,1230,256,Qwen/Qwen3-8B,284,1932354,46080,8.5758,360,224.7558095238095,1927.4608713142852
128,1230,256,Qwen/Qwen3-8B,285,1932783,46080,8.5798,360,224.94456097560976,1929.9793442585367
128,1230,256,Qwen/Qwen3-8B,286,1933289,46080,8.5843,360,224.96292682926833,1931.1492527804883
128,1230,256,Qwen/Qwen3-8B,287,1933409,46080,8.5885,360,225.01195121951216,1932.5151430487801
128,1230,256,Qwen/Qwen3-8B,288,1934575,46080,8.5924,360,225.07070731707316,1933.8975455512193
128,1230,256,Qwen/Qwen3-8B,289,1934265,46080,8.5975,360,225.03938095238092,1934.776077738095
128,1230,256,Qwen/Qwen3-8B,290,1934203,46080,8.6024,360,225.0587142857143,1936.0450837714286
128,1230,256,Qwen/Qwen3-8B,291,1934357,46080,8.6081,360,225.13109756097566,1937.9510009146347
128,1230,256,Qwen/Qwen3-8B,292,1934642,46080,8.614,360,225.08933333333334,1938.9195173333335
128,1230,256,Qwen/Qwen3-8B,293,1956816,46080,8.6198,360,225.11030952380952,1940.4058460333333
128,1230,256,Qwen/Qwen3-8B,294,1956924,46080,8.6269,360,225.07697560975606,1941.7165608878045
128,1230,256,Qwen/Qwen3-8B,295,1956898,46080,8.6317,360,225.26842857142861,1944.4494949000004
128,1230,256,Qwen/Qwen3-8B,296,1956995,46080,8.6361,360,225.1381951219512,1944.315966892683
128,1230,256,Qwen/Qwen3-8B,297,1934541,46080,8.6425,360,225.10766666666663,1945.4930091666663
128,1230,256,Qwen/Qwen3-8B,298,1934461,46080,8.6481,360,225.08975609756098,1946.598719707317
128,1230,256,Qwen/Qwen3-8B,299,1956006,46080,8.6535,360,225.08826190476188,1947.8012743928568
128,1230,256,Qwen/Qwen3-8B,300,1956277,46080,8.6561,360,225.05735714285717,1948.118989164286
128,1230,256,Qwen/Qwen3-8B,301,1933229,46080,8.6612,360,224.98773809523811,1948.663797190476
128,1230,256,Qwen/Qwen3-8B,302,1955831,46080,8.6666,360,224.97514285714286,1949.7695730857145
64,1230,256,Qwen/Qwen3-8B,259,1840034,28800,9.1672,450,200.17081395348836,1835.0058856744183
64,1230,256,Qwen/Qwen3-8B,260,1837983,28800,9.1744,450,199.9376363636364,1834.3078510545458
64,1230,256,Qwen/Qwen3-8B,261,1837076,28800,9.1779,450,199.81865909090905,1833.9156712704541
64,1230,256,Qwen/Qwen3-8B,262,1835778,28800,9.1805,450,199.63613636363635,1832.7595498863636
64,1230,256,Qwen/Qwen3-8B,263,1835448,28800,9.1834,450,199.59041860465118,1832.9186502139537
64,1230,256,Qwen/Qwen3-8B,264,1834193,28800,9.1847,450,199.59023255813952,1833.176408976744
64,1230,256,Qwen/Qwen3-8B,265,1834056,28800,9.187,450,199.403511627907,1831.9200613255814
64,1230,256,Qwen/Qwen3-8B,266,1833562,28800,9.1875,450,199.40686363636368,1832.0505596590913
64,1230,256,Qwen/Qwen3-8B,267,1833469,28800,9.1886,450,199.43927272727277,1832.5677013818183
64,1230,256,Qwen/Qwen3-8B,268,1833730,28800,9.1884,450,199.40979545454547,1832.2569645545457
64,1230,256,Qwen/Qwen3-8B,269,1833438,28800,9.1903,450,199.43479069767443,1832.8655569488374
64,1230,256,Qwen/Qwen3-8B,270,1833364,28800,9.1918,450,199.39141860465116,1832.7660415302328
64,1230,256,Qwen/Qwen3-8B,271,1832595,28800,9.1934,450,199.46632558139538,1833.7737176000003
64,1230,256,Qwen/Qwen3-8B,272,1832427,28800,9.1956,450,199.3281395348837,1832.9418399069766
64,1230,256,Qwen/Qwen3-8B,273,1832449,28800,9.198,450,199.38095348837209,1833.9060101860466
64,1230,256,Qwen/Qwen3-8B,274,1831761,28800,9.2013,450,199.2406511627907,1833.273003544186
64,1230,256,Qwen/Qwen3-8B,275,1832260,28800,9.2038,450,199.2786511627907,1834.120849572093
64,1230,256,Qwen/Qwen3-8B,276,1831798,28800,9.2062,450,199.31783720930235,1834.9598729162794
64,1230,256,Qwen/Qwen3-8B,277,1851915,28800,9.2062,450,199.29406976744184,1834.7410650930233
64,1230,256,Qwen/Qwen3-8B,278,1832289,28800,9.2081,450,199.28552272727276,1835.0410218250004
64,1230,256,Qwen/Qwen3-8B,279,1832520,28800,9.2086,450,199.3314090909091,1835.5632137545456
64,1230,256,Qwen/Qwen3-8B,280,1832165,28800,9.2126,450,199.21379545454548,1835.2770120045457
64,1230,256,Qwen/Qwen3-8B,281,1832424,28800,9.2138,450,199.36445454545455,1836.9042112909092
64,1230,256,Qwen/Qwen3-8B,282,1832351,28800,9.2167,450,199.32288636363634,1837.099246747727
64,1230,256,Qwen/Qwen3-8B,283,1832491,28800,9.2178,450,199.31409090909094,1837.2374271818185
64,1230,256,Qwen/Qwen3-8B,284,1832792,28800,9.2198,450,199.29963636363638,1837.5027873454546
64,1230,256,Qwen/Qwen3-8B,285,1832072,28800,9.2223,450,199.28404545454543,1837.8572523954545
64,1230,256,Qwen/Qwen3-8B,286,1832598,28800,9.2224,450,199.28895454545457,1837.9224544000003
64,1230,256,Qwen/Qwen3-8B,287,1852902,28800,9.2222,450,199.34879069767445,1838.4344175720935
64,1230,256,Qwen/Qwen3-8B,288,1832928,28800,9.2238,450,199.42120454545457,1839.421306486364
64,1230,256,Qwen/Qwen3-8B,289,1852858,28800,9.2254,450,199.37638636363639,1839.326914759091
64,1230,256,Qwen/Qwen3-8B,290,1833365,28800,9.2288,450,199.41397727272727,1840.3517134545452
64,1230,256,Qwen/Qwen3-8B,291,1833122,28800,9.2306,450,199.39854545454548,1840.5682136727278
64,1230,256,Qwen/Qwen3-8B,292,1853258,28800,9.2326,450,199.47131818181822,1841.6388922454548
64,1230,256,Qwen/Qwen3-8B,293,1833219,28800,9.2348,450,199.42786363636367,1841.6764351090912
64,1230,256,Qwen/Qwen3-8B,294,1833500,28800,9.2371,450,199.4004772727273,1841.8821486159093
64,1230,256,Qwen/Qwen3-8B,295,1853835,28800,9.2369,450,199.38138636363635,1841.6659277022727
64,1230,256,Qwen/Qwen3-8B,296,1853535,28800,9.2407,450,199.45988636363637,1843.1489719204546
64,1230,256,Qwen/Qwen3-8B,297,1833918,28800,9.2423,450,199.43820454545457,1843.2677178704548
64,1230,256,Qwen/Qwen3-8B,298,1833763,28800,9.2442,450,199.42534090909092,1843.527736431818
64,1230,256,Qwen/Qwen3-8B,299,1834286,28800,9.2458,450,199.45997727272726,1844.1670578681815
64,1230,256,Qwen/Qwen3-8B,300,1853678,28800,9.2499,450,199.4489772727273,1844.8830948750003
64,1230,256,Qwen/Qwen3-8B,301,1854602,28800,9.2506,450,199.51309090909092,1845.6157987636366
64,1230,256,Qwen/Qwen3-8B,302,1855373,28800,9.2526,450,199.57302272727273,1846.5693500863636
16,1230,256,Qwen/Qwen3-8B,258,1810656,8640,9.4561,540,190.7377111111111,1803.6348700377775
16,1230,256,Qwen/Qwen3-8B,259,1810442,8640,9.4585,540,190.68884444444444,1803.6304351777778
16,1230,256,Qwen/Qwen3-8B,260,1810358,8640,9.4581,540,190.7474222222222,1804.10819412
16,1230,256,Qwen/Qwen3-8B,261,1791947,8640,9.4596,540,190.81646666666666,1805.0474480799999
16,1230,256,Qwen/Qwen3-8B,262,1792043,8640,9.4635,540,190.78884444444444,1805.5302293999998
16,1230,256,Qwen/Qwen3-8B,263,1811652,8640,9.463,540,190.85453333333328,1806.0564489333326
16,1230,256,Qwen/Qwen3-8B,264,1805714,8640,9.4798,540,190.23115555555555,1803.3533084355554
16,1230,256,Qwen/Qwen3-8B,265,1787619,8640,9.4783,540,190.3596222222222,1804.285607308889
16,1230,256,Qwen/Qwen3-8B,266,1806866,8640,9.4784,540,190.34295555555553,1804.1466699377777
16,1230,256,Qwen/Qwen3-8B,267,1807101,8640,9.4804,540,190.3766888888889,1804.8471613422223
16,1230,256,Qwen/Qwen3-8B,268,1807492,8640,9.4811,540,190.42475555555555,1805.4361498977776
16,1230,256,Qwen/Qwen3-8B,269,1808089,8640,9.4828,540,190.49455555555554,1806.4217714222218
16,1230,256,Qwen/Qwen3-8B,270,1808223,8640,9.4835,540,190.5429777777778,1807.0143297555555
16,1230,256,Qwen/Qwen3-8B,271,1809309,8640,9.4851,540,190.48957777777775,1806.8126941799997
16,1230,256,Qwen/Qwen3-8B,272,1790686,8640,9.4856,540,190.5826,1807.79031056
16,1230,256,Qwen/Qwen3-8B,273,1809671,8640,9.4857,540,190.6350222222222,1808.306630293333
16,1230,256,Qwen/Qwen3-8B,274,1809954,8640,9.4874,540,190.61662222222225,1808.4561416711113
16,1230,256,Qwen/Qwen3-8B,275,1810373,8640,9.4863,540,190.6468888888889,1808.5335820666667
16,1230,256,Qwen/Qwen3-8B,276,1810173,8640,9.4878,540,190.72748888888887,1809.5842690799998
16,1230,256,Qwen/Qwen3-8B,277,1811010,8640,9.4879,540,190.73504444444447,1809.6750281844447
16,1230,256,Qwen/Qwen3-8B,278,1811193,8640,9.4878,540,190.88586666666666,1811.08692576
16,1230,256,Qwen/Qwen3-8B,279,1811750,8640,9.4893,540,190.80573333333334,1810.6128453200001
16,1230,256,Qwen/Qwen3-8B,280,1811618,8640,9.4906,540,190.84508888888885,1811.2344006088886
16,1230,256,Qwen/Qwen3-8B,281,1812375,8640,9.4931,540,190.91608888888882,1812.3855234311104
16,1230,256,Qwen/Qwen3-8B,282,1812649,8640,9.4905,540,190.9876888888889,1812.5686614000003
16,1230,256,Qwen/Qwen3-8B,283,1813144,8640,9.4928,540,191.00366666666662,1813.159606933333
16,1230,256,Qwen/Qwen3-8B,284,1812993,8640,9.4926,540,191.00295555555556,1813.1146559066667
16,1230,256,Qwen/Qwen3-8B,285,1812984,8640,9.4946,540,190.95575555555556,1813.0485166977778
16,1230,256,Qwen/Qwen3-8B,286,1813602,8640,9.4944,540,191.0568,1813.9696819200003
16,1230,256,Qwen/Qwen3-8B,287,1813345,8640,9.4961,540,191.03400000000005,1814.0779674000005
16,1230,256,Qwen/Qwen3-8B,288,1813777,8640,9.4967,540,191.0089111111111,1813.9543261488889
16,1230,256,Qwen/Qwen3-8B,289,1814035,8640,9.4998,540,191.0596666666667,1815.0286214000002
16,1230,256,Qwen/Qwen3-8B,290,1814305,8640,9.4998,540,191.11448888888893,1815.5494215466672
16,1230,256,Qwen/Qwen3-8B,291,1814636,8640,9.497,540,191.08386666666667,1814.7234817333333
16,1230,256,Qwen/Qwen3-8B,292,1814556,8640,9.4974,540,191.16055555555556,1815.5282603333335
16,1230,256,Qwen/Qwen3-8B,293,1814824,8640,9.4982,540,191.18208888888893,1815.885716684445
16,1230,256,Qwen/Qwen3-8B,294,1814847,8640,9.5008,540,191.15391111111109,1816.1150786844441
16,1230,256,Qwen/Qwen3-8B,295,1814742,8640,9.502,540,191.1860666666667,1816.6500054666672
16,1230,256,Qwen/Qwen3-8B,296,1815067,8640,9.5013,540,191.10413333333338,1815.7377020400006
16,1230,256,Qwen/Qwen3-8B,297,1814423,8640,9.5016,540,191.14719999999994,1816.2042355199994
16,1230,256,Qwen/Qwen3-8B,298,1814406,8640,9.503,540,191.10013333333333,1816.0245670666666
16,1230,256,Qwen/Qwen3-8B,299,1833000,8640,9.5031,540,191.0384565217391,1815.4575561717388
16,1230,256,Qwen/Qwen3-8B,300,1813371,8640,9.5034,540,191.04646666666667,1815.5909913199998
16,1230,256,Qwen/Qwen3-8B,301,1812730,8640,9.5052,540,190.97806521739128,1815.2847055043476
16,1230,256,Qwen/Qwen3-8B,302,1831480,8640,9.5072,540,190.89648888888885,1814.8910991644439
8,1230,256,Qwen/Qwen3-8B,258,1891376,4800,10.1829,600,185.57108333333335,1889.651784475
8,1230,256,Qwen/Qwen3-8B,259,1872572,4800,10.1829,600,185.5235,1889.1672481500002
8,1230,256,Qwen/Qwen3-8B,260,1889955,4800,10.1867,600,185.32754166666666,1887.8760686958333
8,1230,256,Qwen/Qwen3-8B,261,1889455,4800,10.1906,600,185.3407083333333,1888.7330223416664
8,1230,256,Qwen/Qwen3-8B,262,1888472,4800,10.1951,600,185.25235416666666,1888.6662759645833
8,1230,256,Qwen/Qwen3-8B,263,1888164,4800,10.1909,600,185.23958333333334,1887.7580697916667
8,1230,256,Qwen/Qwen3-8B,264,1887623,4800,10.1958,600,185.1455,1887.7064889
8,1230,256,Qwen/Qwen3-8B,265,1886539,4800,10.1949,600,185.1187755102041,1887.26740444898
8,1230,256,Qwen/Qwen3-8B,266,1886188,4800,10.1963,600,185.07466666666664,1887.0768237333332
8,1230,256,Qwen/Qwen3-8B,267,1885709,4800,10.1979,600,185.05454166666667,1887.1677104625
8,1230,256,Qwen/Qwen3-8B,268,1885875,4800,10.1949,600,185.01070833333333,1886.1656703875
8,1230,256,Qwen/Qwen3-8B,269,1885431,4800,10.1964,600,184.96661224489796,1885.9935650938776
8,1230,256,Qwen/Qwen3-8B,270,1885082,4800,10.1985,600,185.017375,1886.8996989374998
8,1230,256,Qwen/Qwen3-8B,271,1890551,4800,10.1858,600,185.43960416666664,1888.850720120833
8,1230,256,Qwen/Qwen3-8B,272,1890393,4800,10.1863,600,185.48187500000003,1889.3740233125002
8,1230,256,Qwen/Qwen3-8B,273,1890167,4800,10.1836,600,185.42452083333333,1888.2891503583335
8,1230,256,Qwen/Qwen3-8B,274,1890196,4800,10.1849,600,185.4132708333333,1888.4156221104165
8,1230,256,Qwen/Qwen3-8B,275,1890097,4800,10.1865,600,185.42141666666666,1888.795260875
8,1230,256,Qwen/Qwen3-8B,276,1889804,4800,10.1849,600,185.45245833333334,1888.814742879167
8,1230,256,Qwen/Qwen3-8B,277,1889563,4800,10.19,600,185.3911875,1889.136200625
8,1230,256,Qwen/Qwen3-8B,278,1871364,4800,10.1874,600,185.41285416666665,1888.8749105374998
8,1230,256,Qwen/Qwen3-8B,279,1889518,4800,10.1896,600,185.38185416666667,1888.9669412166668
8,1230,256,Qwen/Qwen3-8B,280,1889568,4800,10.1887,600,185.3853333333333,1888.8355457333332
8,1230,256,Qwen/Qwen3-8B,281,1889549,4800,10.1862,600,185.33995833333333,1887.9098835749999
8,1230,256,Qwen/Qwen3-8B,282,1889257,4800,10.1884,600,185.3094166666667,1888.0064607666668
8,1230,256,Qwen/Qwen3-8B,283,1888420,4800,10.1922,600,185.31616666666665,1888.7794338999997
8,1230,256,Qwen/Qwen3-8B,284,1888807,4800,10.1878,600,185.29304166666665,1887.7284498916663
8,1230,256,Qwen/Qwen3-8B,285,1888215,4800,10.1942,600,185.2619791666667,1888.5976680208337
8,1230,256,Qwen/Qwen3-8B,286,1888201,4800,10.1915,600,185.30370833333336,1888.5227434791668
8,1230,256,Qwen/Qwen3-8B,287,1888018,4800,10.1946,600,185.20716666666667,1888.1129813
8,1230,256,Qwen/Qwen3-8B,288,1888340,4800,10.1934,600,185.30320833333334,1888.8697238250002
8,1230,256,Qwen/Qwen3-8B,289,1888357,4800,10.1926,600,185.28960416666666,1888.5828194291666
8,1230,256,Qwen/Qwen3-8B,290,1888022,4800,10.1951,600,185.2170833333333,1888.3066862916664
8,1230,256,Qwen/Qwen3-8B,291,1888048,4800,10.1955,600,185.1989166666667,1888.195554875
8,1230,256,Qwen/Qwen3-8B,292,1888662,4800,10.1934,600,185.26061224489794,1888.4355248571428
8,1230,256,Qwen/Qwen3-8B,293,1888939,4800,10.1964,600,185.29258333333334,1889.3172967000003
8,1230,256,Qwen/Qwen3-8B,294,1889331,4800,10.1971,600,185.33468749999997,1889.8763419062498
8,1230,256,Qwen/Qwen3-8B,295,1889532,4800,10.1964,600,185.40608333333333,1890.4745881000001
8,1230,256,Qwen/Qwen3-8B,296,1890405,4800,10.1972,600,185.41535416666667,1890.7174495083334
8,1230,256,Qwen/Qwen3-8B,297,1890424,4800,10.197,600,185.52410416666666,1891.7892901874998
8,1230,256,Qwen/Qwen3-8B,298,1890744,4800,10.1988,600,185.56118367346937,1892.5014000489796
8,1230,256,Qwen/Qwen3-8B,299,1891764,4800,10.1996,600,185.58922916666668,1892.9359018083335
8,1230,256,Qwen/Qwen3-8B,300,1893086,4800,10.1982,600,185.7310625,1894.1225215875002
8,1230,256,Qwen/Qwen3-8B,301,1893104,4800,10.2002,600,185.73131249999997,1894.4965337625
8,1230,256,Qwen/Qwen3-8B,302,1912083,4800,10.2025,600,185.76166666666666,1895.2334041666666
512,1522,256,Qwen/Qwen3-8B,263,2962219,92160,9.4696,180,312.19442553191493,2956.3563320170215
512,1522,256,Qwen/Qwen3-8B,264,2950295,92160,9.4784,180,309.6415319148937,2934.906296102128
512,1522,256,Qwen/Qwen3-8B,265,2685034,92160,9.4802,180,282.50359574468087,2678.1905883787235
512,1522,256,Qwen/Qwen3-8B,266,2685610,92160,9.4898,180,282.8715957446808,2684.394869297872
512,1522,256,Qwen/Qwen3-8B,267,2687778,92160,9.4992,180,283.2439361702128,2690.5907984680857
512,1522,256,Qwen/Qwen3-8B,268,2717513,92160,9.5078,180,283.3588085106383,2694.1188795574467
512,1522,256,Qwen/Qwen3-8B,269,2690316,92160,9.5183,180,283.65525531914886,2699.9158167042547
512,1522,256,Qwen/Qwen3-8B,270,2692947,92160,9.5259,180,283.6691914893617,2702.2043512085106
512,1522,256,Qwen/Qwen3-8B,271,2692696,92160,9.5361,180,283.70146808510634,2705.4055698063826
512,1522,256,Qwen/Qwen3-8B,272,2610877,92160,9.5423,180,273.62380851063824,2611.000467951063
512,1522,256,Qwen/Qwen3-8B,273,2631886,92160,9.5517,180,273.53964285714284,2612.7686066785714
512,1522,256,Qwen/Qwen3-8B,274,2624214,92160,9.5605,180,273.5091276595744,2614.884014989361
512,1522,256,Qwen/Qwen3-8B,275,2595653,92160,9.5686,180,273.46227659574475,2616.651139834043
512,1522,256,Qwen/Qwen3-8B,276,2623046,92160,9.5791,180,273.3292272727272,2618.2480009681813
512,1522,256,Qwen/Qwen3-8B,277,2594387,92160,9.5875,180,273.3389555555555,2620.6372363888886
512,1522,256,Qwen/Qwen3-8B,278,2621450,92160,9.5978,180,273.2774651162791,2622.862454693023
512,1522,256,Qwen/Qwen3-8B,279,2621500,92160,9.608,180,273.3843095238095,2626.676445904762
512,1522,256,Qwen/Qwen3-8B,280,2621585,92160,9.6162,180,273.20229166666667,2627.167877125
512,1522,256,Qwen/Qwen3-8B,281,2621275,92160,9.6271,180,273.2038125,2630.1604233187504
512,1522,256,Qwen/Qwen3-8B,282,2621011,92160,9.6358,180,273.12670212765954,2631.7942763617016
512,1522,256,Qwen/Qwen3-8B,283,2619703,92160,9.6467,180,273.0786458333334,2634.307772760417
512,1522,256,Qwen/Qwen3-8B,284,2645582,92160,9.656,180,272.9766170212766,2635.862213957447
512,1522,256,Qwen/Qwen3-8B,285,2619355,92160,9.6668,180,272.8946041666666,2638.017559558333
512,1522,256,Qwen/Qwen3-8B,286,2646734,92160,9.6756,180,272.90633333333335,2640.5325188
512,1522,256,Qwen/Qwen3-8B,287,2646644,92160,9.6861,180,272.90627083333334,2643.39742991875
512,1522,256,Qwen/Qwen3-8B,288,2645912,92160,9.6955,180,272.967,2646.5515484999996
512,1522,256,Qwen/Qwen3-8B,289,2645196,92160,9.7047,180,272.9433125,2648.83296481875
512,1522,256,Qwen/Qwen3-8B,290,2645391,92160,9.7145,180,272.79108333333335,2650.0289790416664
512,1522,256,Qwen/Qwen3-8B,291,2644371,92160,9.7246,180,272.8749565217391,2653.599802191304
512,1522,256,Qwen/Qwen3-8B,293,2668601,92160,9.7439,180,272.6632,2656.80295448
512,1522,256,Qwen/Qwen3-8B,294,2640439,92160,9.7547,180,272.47295348837207,2657.891919393023
512,1522,256,Qwen/Qwen3-8B,295,2666255,92160,9.766,180,272.27933333333334,2659.0799693333333
512,1522,256,Qwen/Qwen3-8B,296,2664825,92160,9.7765,180,272.0984583333333,2660.1705778958335
512,1522,256,Qwen/Qwen3-8B,297,2636825,92160,9.7865,180,272.09411111111115,2662.8490183888894
512,1522,256,Qwen/Qwen3-8B,298,2662849,92160,9.796,180,271.8966041666667,2663.499134416667
512,1522,256,Qwen/Qwen3-8B,299,2661464,92160,9.807,180,271.49554347826086,2662.5567948913044
512,1522,256,Qwen/Qwen3-8B,300,2758595,92160,9.8185,180,282.1390204081633,2770.1819718775514
512,1522,256,Qwen/Qwen3-8B,301,2787074,92160,9.8289,180,281.7948958333333,2769.7338516562504
512,1522,256,Qwen/Qwen3-8B,302,2759088,92160,9.8392,180,281.7464897959183,2772.1600623999993
256,1515,256,Qwen/Qwen3-8B,262,2473412,76800,8.9871,300,275.0199999999999,2471.632241999999
256,1515,256,Qwen/Qwen3-8B,263,2473857,76800,8.9952,300,275.32111363636363,2476.5684813818184
256,1515,256,Qwen/Qwen3-8B,264,2471006,76800,9.0004,300,275.03491111111117,2475.4242139644452
256,1515,256,Qwen/Qwen3-8B,265,2472480,76800,9.0084,300,274.86284444444453,2476.0744478933343
256,1515,256,Qwen/Qwen3-8B,266,2472160,76800,9.0149,300,274.7231818181818,2476.602011772727
256,1515,256,Qwen/Qwen3-8B,267,2471710,76800,9.0217,300,274.81700000000006,2479.3165289000003
256,1515,256,Qwen/Qwen3-8B,268,2499913,76800,9.0284,300,274.7823333333333,2480.8448182666666
256,1515,256,Qwen/Qwen3-8B,269,2471424,76800,9.0354,300,274.7784222222222,2482.7329561466663
256,1515,256,Qwen/Qwen3-8B,270,2498526,76800,9.0429,300,274.62471111111114,2483.403800106667
256,1515,256,Qwen/Qwen3-8B,271,2470612,76800,9.0481,300,274.79055555555556,2486.332425722222
256,1515,256,Qwen/Qwen3-8B,272,2471452,76800,9.055,300,274.61935555555556,2486.6782645555554
256,1515,256,Qwen/Qwen3-8B,273,2497117,76800,9.0616,300,274.3867333333333,2486.3828227733334
256,1515,256,Qwen/Qwen3-8B,274,2499694,76800,9.0679,300,273.72884444444446,2482.145788537778
256,1515,256,Qwen/Qwen3-8B,275,2541957,76800,9.0788,300,278.4051777777778,2527.5849280088887
256,1515,256,Qwen/Qwen3-8B,276,2496603,76800,9.0816,300,274.41984444444444,2492.1712593066663
256,1515,256,Qwen/Qwen3-8B,277,2499630,76800,9.0875,300,274.74477777777776,2496.7431680555555
256,1515,256,Qwen/Qwen3-8B,278,2497966,76800,9.0931,300,274.58362222222223,2496.816335228889
256,1515,256,Qwen/Qwen3-8B,279,2654528,76800,9.1132,300,288.03942222222224,2624.960862595556
